"","usr_id","actual","predict","difference"
"18943","2823",4,2,-2
"18944","2825",1,3,2
"18945","2826",2,2,0
"18946","2826",1,3,2
"18947","2846",2,4,2
"18948","2851",4,3,-1
"18949","2857",2,3,1
"18950","2864",2,2,0
"18951","2864",3,3,0
"18952","2864",5,5,0
"18953","2865",2,4,2
"18954","2865",3,3,0
"18955","2867",2,4,2
"18956","2867",2,3,1
"18957","2868",3,4,1
"18958","2875",4,4,0
"18959","2877",4,3,-1
"18960","2879",1,2,1
"18961","2883",4,3,-1
"18962","2883",3,3,0
"18963","2886",3,3,0
"18964","2886",2,3,1
"18965","2888",1,4,3
"18966","2889",4,4,0
"18967","2890",1,3,2
"18968","2895",1,3,2
"18969","2900",3,3,0
"18970","2901",5,4,-1
"18971","2901",4,5,1
"18972","2901",3,3,0
"18973","2902",4,3,-1
"18974","2904",4,4,0
"18975","2905",4,3,-1
"18976","2905",4,4,0
"18977","2909",3,3,0
"18978","2910",4,2,-2
"18979","2910",5,3,-2
"18980","2910",3,3,0
"18981","2917",5,2,-3
"18982","2920",4,3,-1
"18983","2922",3,4,1
"18984","2922",3,3,0
"18985","2922",2,3,1
"18986","2926",2,3,1
"18987","2926",3,3,0
"18988","2927",3,4,1
"18989","2931",2,3,1
"18990","2931",5,5,0
"18991","2935",2,4,2
"18992","2940",4,3,-1
"18993","2945",4,1,-3
"18994","2947",5,5,0
"18995","2948",3,2,-1
"18996","2950",3,4,1
"18997","2958",2,4,2
"18998","2968",5,3,-2
"18999","2968",3,3,0
"19000","2970",4,3,-1
"19001","7",4,3,-1
"19002","10",5,5,0
"19003","14",1,5,4
"19004","15",3,2.5,-0.5
"19005","19",4,3,-1
"19006","32",4,4,0
"19007","36",5,4,-1
"19008","40",1,3,2
"19009","43",1,2,1
"19010","43",3,3,0
"19011","44",2,2.5,0.5
"19012","45",1,4,3
"19013","45",4,4,0
"19014","45",3,3,0
"19015","46",4,4,0
"19016","49",4,4,0
"19017","49",3,4,1
"19018","49",5,4,-1
"19019","50",1,2,1
"19020","55",3,4,1
"19021","57",2,3,1
"19022","59",3,3.5,0.5
"19023","59",1,3,2
"19024","60",4,4,0
"19025","61",3,4,1
"19026","62",3,4,1
"19027","62",5,4,-1
"19028","66",5,3,-2
"19029","67",1,2.5,1.5
"19030","75",4,4,0
"19031","76",3,3,0
"19032","78",3,3,0
"19033","79",4,2.5,-1.5
"19034","80",4,4,0
"19035","85",3,3,0
"19036","86",5,4,-1
"19037","86",3,3,0
"19038","89",3,3.5,0.5
"19039","89",3,4.5,1.5
"19040","89",2,1.5,-0.5
"19041","90",3,4,1
"19042","94",2,3,1
"19043","94",4,2,-2
"19044","95",4,4,0
"19045","95",5,3,-2
"19046","100",5,3,-2
"19047","102",4,3,-1
"19048","102",5,4,-1
"19049","103",3,3.5,0.5
"19050","106",3,4,1
"19051","106",4,5,1
"19052","113",4,2.5,-1.5
"19053","115",4,4,0
"19054","127",2,2,0
"19055","129",3,2,-1
"19056","130",3,3.5,0.5
"19057","132",2,3,1
"19058","133",3,2,-1
"19059","137",3,2.5,-0.5
"19060","141",5,4,-1
"19061","148",5,3,-2
"19062","151",2,3,1
"19063","151",1,3,2
"19064","151",4,4,0
"19065","161",3,4.5,1.5
"19066","162",4,4,0
"19067","166",2,3.5,1.5
"19068","166",5,4,-1
"19069","166",5,3,-2
"19070","170",2,3,1
"19071","170",3,4,1
"19072","171",2,2.5,0.5
"19073","177",4,3,-1
"19074","179",5,4,-1
"19075","179",2,2.5,0.5
"19076","180",2,4,2
"19077","181",5,3,-2
"19078","186",3,3,0
"19079","189",3,3.5,0.5
"19080","194",2,3,1
"19081","195",4,4,0
"19082","196",4,3,-1
"19083","196",3,3,0
"19084","198",1,2,1
"19085","200",2,3.5,1.5
"19086","201",3,2.5,-0.5
"19087","202",2,2,0
"19088","202",2,4,2
"19089","202",1,4,3
"19090","204",4,3,-1
"19091","207",3,3,0
"19092","211",4,3,-1
"19093","211",5,2.5,-2.5
"19094","212",5,3,-2
"19095","215",4,4,0
"19096","222",4,3.5,-0.5
"19097","230",5,2.5,-2.5
"19098","236",2,4,2
"19099","243",2,3.5,1.5
"19100","248",5,4,-1
"19101","254",1,2,1
"19102","254",1,3,2
"19103","256",1,3,2
"19104","258",3,3,0
"19105","260",5,4,-1
"19106","261",4,3,-1
"19107","271",4,3.5,-0.5
"19108","274",3,4,1
"19109","277",3,4,1
"19110","283",1,2,1
"19111","286",1,2,1
"19112","287",3,4,1
"19113","290",1,3,2
"19114","293",3,4.5,1.5
"19115","296",4,4,0
"19116","303",5,1.5,-3.5
"19117","304",5,3,-2
"19118","305",4,2.5,-1.5
"19119","307",5,2,-3
"19120","308",1,3,2
"19121","310",2,3,1
"19122","311",2,1,-1
"19123","312",3,1,-2
"19124","314",5,3,-2
"19125","316",3,4,1
"19126","318",3,4,1
"19127","324",5,4,-1
"19128","326",2,3.5,1.5
"19129","334",5,3.5,-1.5
"19130","340",3,2,-1
"19131","340",1,3,2
"19132","340",5,3.5,-1.5
"19133","340",1,1.5,0.5
"19134","345",5,4,-1
"19135","345",5,4,-1
"19136","346",5,2,-3
"19137","346",5,4,-1
"19138","349",2,2,0
"19139","349",5,4,-1
"19140","357",2,2,0
"19141","362",2,2,0
"19142","363",2,2,0
"19143","363",5,3,-2
"19144","364",4,4,0
"19145","370",2,2,0
"19146","372",3,3,0
"19147","377",4,3,-1
"19148","380",2,4,2
"19149","381",4,4.5,0.5
"19150","385",5,3,-2
"19151","388",1,1.5,0.5
"19152","395",3,4,1
"19153","395",3,3,0
"19154","399",5,3,-2
"19155","399",3,2,-1
"19156","401",2,4,2
"19157","402",5,3,-2
"19158","406",4,3,-1
"19159","406",3,2,-1
"19160","407",2,4,2
"19161","407",5,4,-1
"19162","410",2,1.5,-0.5
"19163","417",5,4,-1
"19164","418",2,2.5,0.5
"19165","419",3,3,0
"19166","422",5,3,-2
"19167","423",2,3,1
"19168","428",3,3.5,0.5
"19169","428",2,3,1
"19170","432",1,2,1
"19171","445",4,3,-1
"19172","447",2,2.5,0.5
"19173","451",3,4,1
"19174","453",4,4,0
"19175","455",4,2.5,-1.5
"19176","457",5,3,-2
"19177","457",5,3,-2
"19178","457",2,3,1
"19179","458",3,4,1
"19180","459",3,5,2
"19181","460",2,3,1
"19182","462",2,4,2
"19183","465",3,3,0
"19184","467",4,4,0
"19185","471",4,4,0
"19186","474",1,3.5,2.5
"19187","475",5,3,-2
"19188","475",1,1,0
"19189","475",2,1,-1
"19190","476",5,4,-1
"19191","477",3,4,1
"19192","477",4,3,-1
"19193","478",5,3,-2
"19194","480",3,3,0
"19195","484",2,3,1
"19196","484",2,4,2
"19197","485",3,3.5,0.5
"19198","485",2,4,2
"19199","490",4,3.5,-0.5
"19200","492",3,4,1
"19201","493",2,2,0
"19202","497",1,1,0
"19203","499",4,3,-1
"19204","500",3,4,1
"19205","502",5,3,-2
"19206","502",3,3,0
"19207","503",3,2.5,-0.5
"19208","507",5,3.5,-1.5
"19209","508",3,3,0
"19210","510",3,4,1
"19211","510",3,3,0
"19212","522",4,3.5,-0.5
"19213","523",4,3.5,-0.5
"19214","526",4,4,0
"19215","531",3,2.5,-0.5
"19216","531",4,3,-1
"19217","531",3,4,1
"19218","537",1,2,1
"19219","537",3,3,0
"19220","541",1,2,1
"19221","545",2,1,-1
"19222","546",5,2,-3
"19223","547",5,3,-2
"19224","556",3,3,0
"19225","559",5,5,0
"19226","560",5,3,-2
"19227","563",4,4,0
"19228","564",5,4,-1
"19229","567",5,3,-2
"19230","573",1,2,1
"19231","575",3,3,0
"19232","583",4,3,-1
"19233","586",4,3.5,-0.5
"19234","590",4,3.5,-0.5
"19235","590",5,4,-1
"19236","593",4,3,-1
"19237","596",5,4,-1
"19238","598",4,5,1
"19239","600",2,4,2
"19240","603",5,3.5,-1.5
"19241","606",3,4,1
"19242","611",5,3,-2
"19243","612",4,3,-1
"19244","616",4,2,-2
"19245","616",5,2,-3
"19246","616",3,4,1
"19247","616",4,2.5,-1.5
"19248","620",4,2.5,-1.5
"19249","621",3,4,1
"19250","626",5,5,0
"19251","631",4,4,0
"19252","633",4,4.5,0.5
"19253","634",5,3,-2
"19254","639",5,3,-2
"19255","640",2,4,2
"19256","642",2,4,2
"19257","648",2,1.5,-0.5
"19258","649",3,1,-2
"19259","650",4,3,-1
"19260","652",3,3.5,0.5
"19261","654",2,3,1
"19262","663",2,3,1
"19263","666",1,4,3
"19264","672",5,4,-1
"19265","689",4,3.5,-0.5
"19266","691",4,3,-1
"19267","695",5,5,0
"19268","695",3,3,0
"19269","695",3,3,0
"19270","698",4,4,0
"19271","700",5,4,-1
"19272","700",5,4,-1
"19273","703",5,4,-1
"19274","710",3,4,1
"19275","713",3,2.5,-0.5
"19276","728",5,3.5,-1.5
"19277","728",4,3,-1
"19278","729",5,1,-4
"19279","730",1,3,2
"19280","740",1,2,1
"19281","745",1,3,2
"19282","749",2,4,2
"19283","750",3,2.5,-0.5
"19284","752",5,4.5,-0.5
"19285","763",3,3,0
"19286","767",5,4,-1
"19287","770",1,3,2
"19288","771",3,2.5,-0.5
"19289","773",5,3,-2
"19290","773",4,4,0
"19291","779",2,3,1
"19292","779",4,3,-1
"19293","780",3,3,0
"19294","782",5,3,-2
"19295","783",1,3,2
"19296","786",4,2.5,-1.5
"19297","794",4,4,0
"19298","797",2,3,1
"19299","799",4,3,-1
"19300","802",1,4,3
"19301","803",5,4,-1
"19302","811",4,4,0
"19303","817",4,4,0
"19304","828",4,4,0
"19305","834",1,2,1
"19306","837",4,4,0
"19307","843",4,2.5,-1.5
"19308","846",2,4,2
"19309","846",3,2,-1
"19310","846",4,4.5,0.5
"19311","851",5,4,-1
"19312","852",2,3,1
"19313","854",3,4,1
"19314","855",1,2.5,1.5
"19315","858",2,2,0
"19316","858",3,2.5,-0.5
"19317","863",3,3,0
"19318","866",1,2.5,1.5
"19319","875",5,2.5,-2.5
"19320","880",2,3.5,1.5
"19321","881",3,1,-2
"19322","886",5,3.5,-1.5
"19323","888",2,4,2
"19324","888",4,4,0
"19325","889",4,2,-2
"19326","896",4,4,0
"19327","897",4,3,-1
"19328","899",4,4,0
"19329","900",3,4,1
"19330","904",3,3,0
"19331","910",3,4,1
"19332","911",1,3,2
"19333","911",5,4.5,-0.5
"19334","912",2,3,1
"19335","921",2,3,1
"19336","922",1,2.5,1.5
"19337","931",2,4,2
"19338","935",4,3.5,-0.5
"19339","936",2,2,0
"19340","940",4,2,-2
"19341","941",1,3,2
"19342","942",2,4,2
"19343","943",5,4,-1
"19344","943",3,4,1
"19345","947",2,3.5,1.5
"19346","950",5,3.5,-1.5
"19347","956",1,2,1
"19348","956",2,2,0
"19349","960",2,4,2
"19350","962",2,2,0
"19351","968",4,3.5,-0.5
"19352","968",5,4,-1
"19353","971",3,4,1
"19354","974",1,3.5,2.5
"19355","974",1,3,2
"19356","974",3,4,1
"19357","985",3,3,0
"19358","991",4,2.5,-1.5
"19359","1000",1,2,1
"19360","1006",4,4,0
"19361","1009",4,3,-1
"19362","1009",4,3,-1
"19363","1009",4,4,0
"19364","1010",4,3.5,-0.5
"19365","1013",4,4,0
"19366","1014",2,3,1
"19367","1016",5,3.5,-1.5
"19368","1023",5,4,-1
"19369","1024",5,4,-1
"19370","1031",2,3,1
"19371","1039",4,4,0
"19372","1044",5,3,-2
"19373","1046",1,2,1
"19374","1046",4,4,0
"19375","1046",5,3,-2
"19376","1046",2,3,1
"19377","1047",2,3,1
"19378","1049",5,4,-1
"19379","1051",3,4,1
"19380","1051",2,2,0
"19381","1054",5,3,-2
"19382","1061",3,3,0
"19383","1077",4,3,-1
"19384","1081",1,3,2
"19385","1090",3,3,0
"19386","1102",3,4,1
"19387","1106",3,3.5,0.5
"19388","1116",1,2,1
"19389","1123",2,2,0
"19390","1127",3,3,0
"19391","1129",3,3,0
"19392","1139",3,3,0
"19393","1140",3,3,0
"19394","1145",4,5,1
"19395","1145",1,2,1
"19396","1147",1,4,3
"19397","1148",3,3.5,0.5
"19398","1153",4,3,-1
"19399","1154",4,4,0
"19400","1155",5,3,-2
"19401","1160",2,3,1
"19402","1160",5,3.5,-1.5
"19403","1160",1,2,1
"19404","1162",2,2.5,0.5
"19405","1162",2,3.5,1.5
"19406","1165",1,3,2
"19407","1174",5,4,-1
"19408","1176",2,3,1
"19409","1177",1,3,2
"19410","1178",5,3,-2
"19411","1178",5,3,-2
"19412","1181",3,4,1
"19413","1181",4,4,0
"19414","1185",3,3.5,0.5
"19415","1193",5,3,-2
"19416","1197",4,3,-1
"19417","1201",5,5,0
"19418","1205",1,1,0
"19419","1219",2,3,1
"19420","1219",2,3,1
"19421","1222",5,4,-1
"19422","1229",3,3.5,0.5
"19423","1241",1,3.5,2.5
"19424","1241",5,3,-2
"19425","1244",5,3,-2
"19426","1247",2,2.5,0.5
"19427","1247",2,3,1
"19428","1250",2,4,2
"19429","1251",3,2,-1
"19430","1258",2,2,0
"19431","1268",4,3,-1
"19432","1271",2,3.5,1.5
"19433","1272",4,4,0
"19434","1278",3,4,1
"19435","1282",4,4,0
"19436","1283",5,5,0
"19437","1285",4,3,-1
"19438","1288",1,3,2
"19439","1296",4,4.5,0.5
"19440","1296",5,3,-2
"19441","1299",1,3,2
"19442","1309",3,4,1
"19443","1311",5,3,-2
"19444","1316",5,3,-2
"19445","1316",4,4,0
"19446","1316",4,5,1
"19447","1316",2,4,2
"19448","1316",5,3,-2
"19449","1320",2,4,2
"19450","1322",5,3,-2
"19451","1324",2,3.5,1.5
"19452","1324",4,4,0
"19453","1325",2,3,1
"19454","1325",2,4,2
"19455","1328",4,5,1
"19456","1329",4,3.5,-0.5
"19457","1333",2,3,1
"19458","1340",1,3,2
"19459","1348",1,2,1
"19460","1356",1,3,2
"19461","1357",5,4,-1
"19462","1358",2,3,1
"19463","1358",5,3,-2
"19464","1363",4,4,0
"19465","1363",2,2,0
"19466","1363",2,2,0
"19467","1364",5,3,-2
"19468","1366",4,5,1
"19469","1372",2,2,0
"19470","1380",1,2,1
"19471","1380",3,2,-1
"19472","1384",3,3.5,0.5
"19473","1392",4,3,-1
"19474","1392",5,3.5,-1.5
"19475","1392",5,4,-1
"19476","1395",4,3.5,-0.5
"19477","1397",3,3,0
"19478","1403",3,4,1
"19479","1405",3,3,0
"19480","1405",4,4,0
"19481","1407",2,4,2
"19482","1407",5,4,-1
"19483","1408",5,5,0
"19484","1410",3,3.5,0.5
"19485","1412",4,3,-1
"19486","1412",5,4,-1
"19487","1413",2,3.5,1.5
"19488","1413",2,2.5,0.5
"19489","1413",5,4,-1
"19490","1415",2,4,2
"19491","1415",4,3,-1
"19492","1416",3,3,0
"19493","1425",4,4,0
"19494","1428",4,4,0
"19495","1429",4,3,-1
"19496","1429",2,5,3
"19497","1429",4,5,1
"19498","1438",3,3,0
"19499","1441",3,3,0
"19500","1442",1,3,2
"19501","1455",2,2,0
"19502","1457",2,2,0
"19503","1457",3,4,1
"19504","1457",3,4.5,1.5
"19505","1462",4,3,-1
"19506","1462",3,3,0
"19507","1464",1,1.5,0.5
"19508","1464",3,3,0
"19509","1466",4,2,-2
"19510","1467",1,1.5,0.5
"19511","1471",4,4.5,0.5
"19512","1471",5,3,-2
"19513","1472",1,3,2
"19514","1474",2,2,0
"19515","1483",3,3,0
"19516","1488",3,3,0
"19517","1489",5,3,-2
"19518","1490",4,3,-1
"19519","1493",2,3.5,1.5
"19520","1498",4,3,-1
"19521","1503",3,5,2
"19522","1504",3,4,1
"19523","1507",3,4,1
"19524","1516",1,3,2
"19525","1517",3,3,0
"19526","1521",2,3.5,1.5
"19527","1522",5,2,-3
"19528","1523",5,4,-1
"19529","1523",3,3,0
"19530","1527",3,2,-1
"19531","1533",2,4,2
"19532","1535",3,2.5,-0.5
"19533","1545",4,3,-1
"19534","1551",4,3,-1
"19535","1554",3,4,1
"19536","1560",4,2.5,-1.5
"19537","1564",5,4.5,-0.5
"19538","1567",3,4,1
"19539","1568",3,4,1
"19540","1569",4,4,0
"19541","1573",1,3,2
"19542","1576",2,2.5,0.5
"19543","1588",4,3,-1
"19544","1594",4,3,-1
"19545","1604",1,2,1
"19546","1605",5,4,-1
"19547","1611",5,3.5,-1.5
"19548","1613",5,4,-1
"19549","1616",3,3.5,0.5
"19550","1617",2,3,1
"19551","1619",2,2.5,0.5
"19552","1621",4,4,0
"19553","1628",2,3,1
"19554","1628",3,3,0
"19555","1629",4,4,0
"19556","1631",4,3,-1
"19557","1636",1,3.5,2.5
"19558","1638",5,5,0
"19559","1639",2,2,0
"19560","1641",2,2,0
"19561","1641",3,3,0
"19562","1643",3,3,0
"19563","1651",3,2,-1
"19564","1652",3,4,1
"19565","1657",5,3,-2
"19566","1658",5,4,-1
"19567","1668",1,4.5,3.5
"19568","1672",3,3,0
"19569","1672",3,4,1
"19570","1673",4,4,0
"19571","1678",5,4,-1
"19572","1679",5,3.5,-1.5
"19573","1679",5,5,0
"19574","1691",2,3,1
"19575","1706",3,3.5,0.5
"19576","1720",5,4,-1
"19577","1723",2,4,2
"19578","1725",3,5,2
"19579","1729",5,4,-1
"19580","1736",5,4,-1
"19581","1736",4,4,0
"19582","1737",3,3,0
"19583","1737",4,3,-1
"19584","1739",5,4,-1
"19585","1739",2,4,2
"19586","1743",4,3.5,-0.5
"19587","1744",3,3.5,0.5
"19588","1744",4,4,0
"19589","1744",5,3,-2
"19590","1747",5,4,-1
"19591","1752",5,3,-2
"19592","1755",4,4,0
"19593","1756",5,4,-1
"19594","1757",2,4,2
"19595","1757",2,3.5,1.5
"19596","1757",4,3,-1
"19597","1757",4,4,0
"19598","1761",5,4,-1
"19599","1761",3,2,-1
"19600","1766",4,4,0
"19601","1767",2,5,3
"19602","1767",1,2,1
"19603","1773",4,4,0
"19604","1774",4,4,0
"19605","1774",3,2,-1
"19606","1775",4,2,-2
"19607","1780",2,4,2
"19608","1780",1,3.5,2.5
"19609","1781",1,4,3
"19610","1782",2,3,1
"19611","1783",2,3,1
"19612","1783",3,3,0
"19613","1785",3,3,0
"19614","1785",5,3,-2
"19615","1786",2,2.5,0.5
"19616","1787",1,3,2
"19617","1793",4,4,0
"19618","1794",5,3,-2
"19619","1801",2,3,1
"19620","1802",5,4,-1
"19621","1804",2,4,2
"19622","1804",5,4,-1
"19623","1809",2,3,1
"19624","1810",5,3,-2
"19625","1812",4,3,-1
"19626","1815",1,4,3
"19627","1820",5,4,-1
"19628","1825",5,3.5,-1.5
"19629","1827",3,3,0
"19630","1828",2,3,1
"19631","1832",5,4,-1
"19632","1833",1,3,2
"19633","1834",3,3.5,0.5
"19634","1838",2,3.5,1.5
"19635","1840",5,3,-2
"19636","1842",2,3,1
"19637","1843",2,4,2
"19638","1845",2,3,1
"19639","1848",4,4,0
"19640","1850",1,2.5,1.5
"19641","1855",5,3,-2
"19642","1858",3,4,1
"19643","1867",4,3,-1
"19644","1869",1,4,3
"19645","1870",3,3,0
"19646","1871",2,4,2
"19647","1871",3,3,0
"19648","1873",4,5,1
"19649","1875",5,5,0
"19650","1876",1,2.5,1.5
"19651","1878",5,2.5,-2.5
"19652","1880",3,5,2
"19653","1896",1,4,3
"19654","1902",4,3,-1
"19655","1902",2,2.5,0.5
"19656","1905",4,3,-1
"19657","1906",4,3.5,-0.5
"19658","1907",1,5,4
"19659","1910",3,2,-1
"19660","1914",4,3.5,-0.5
"19661","1917",4,4,0
"19662","1917",1,2,1
"19663","1924",2,4,2
"19664","1928",4,4,0
"19665","1932",3,3,0
"19666","1943",3,4,1
"19667","1947",3,4,1
"19668","1948",3,3,0
"19669","1952",1,2,1
"19670","1954",5,5,0
"19671","1954",4,3,-1
"19672","1963",5,2.5,-2.5
"19673","1966",5,4,-1
"19674","1966",1,2,1
"19675","1966",3,4,1
"19676","1969",3,3,0
"19677","1970",5,4.5,-0.5
"19678","1971",5,4,-1
"19679","1972",1,3,2
"19680","1974",2,3,1
"19681","1974",4,3.5,-0.5
"19682","1981",3,3,0
"19683","1985",3,4.5,1.5
"19684","1987",1,2,1
"19685","1992",4,2,-2
"19686","1995",1,2,1
"19687","1996",1,3,2
"19688","2002",4,3,-1
"19689","2008",3,3,0
"19690","2009",2,2.5,0.5
"19691","2014",2,3,1
"19692","2023",5,4,-1
"19693","2031",3,3.5,0.5
"19694","2032",4,4,0
"19695","2032",3,4,1
"19696","2036",2,4,2
"19697","2036",5,4,-1
"19698","2040",3,3,0
"19699","2040",3,3,0
"19700","2044",5,3,-2
"19701","2050",5,3,-2
"19702","2054",3,4,1
"19703","2060",5,3,-2
"19704","2062",2,3,1
"19705","2063",4,4.5,0.5
"19706","2067",4,3,-1
"19707","2072",1,4,3
"19708","2076",3,3,0
"19709","2078",2,3.5,1.5
"19710","2080",1,3,2
"19711","2088",4,3,-1
"19712","2097",3,3.5,0.5
"19713","2103",5,4,-1
"19714","2104",3,2,-1
"19715","2104",1,3,2
"19716","2111",3,3.5,0.5
"19717","2112",5,4,-1
"19718","2112",2,2,0
"19719","2116",4,4,0
"19720","2121",1,4,3
"19721","2125",5,4,-1
"19722","2132",2,3,1
"19723","2138",5,4,-1
"19724","2138",2,2,0
"19725","2143",4,3,-1
"19726","2146",1,2.5,1.5
"19727","2153",3,3,0
"19728","2156",3,4,1
"19729","2159",5,4,-1
"19730","2161",5,4,-1
"19731","2164",3,3,0
"19732","2167",3,4,1
"19733","2171",3,3,0
"19734","2172",5,4,-1
"19735","2172",5,3,-2
"19736","2178",4,3.5,-0.5
"19737","2179",2,3,1
"19738","2179",1,3,2
"19739","2181",2,4,2
"19740","2181",2,4.5,2.5
"19741","2185",5,4,-1
"19742","2185",1,3,2
"19743","2191",3,3,0
"19744","2192",3,4,1
"19745","2192",5,4,-1
"19746","2194",1,2.5,1.5
"19747","2197",3,5,2
"19748","2199",4,3,-1
"19749","2200",3,3,0
"19750","2200",4,3,-1
"19751","2200",4,4,0
"19752","2200",3,3,0
"19753","2210",3,5,2
"19754","2211",4,4,0
"19755","2213",5,5,0
"19756","2214",2,4,2
"19757","2216",3,3,0
"19758","2226",4,4,0
"19759","2230",3,3,0
"19760","2231",3,3.5,0.5
"19761","2232",4,4,0
"19762","2233",4,4,0
"19763","2234",3,3,0
"19764","2235",5,4,-1
"19765","2239",5,2,-3
"19766","2240",5,3,-2
"19767","2245",5,3,-2
"19768","2249",3,3.5,0.5
"19769","2250",4,4,0
"19770","2250",5,4,-1
"19771","2251",4,5,1
"19772","2260",2,4,2
"19773","2262",5,2,-3
"19774","2263",5,3,-2
"19775","2266",5,3.5,-1.5
"19776","2276",2,3,1
"19777","2281",4,5,1
"19778","2283",2,3,1
"19779","2284",4,3,-1
"19780","2292",2,1.5,-0.5
"19781","2294",5,2,-3
"19782","2302",1,2,1
"19783","2305",2,2,0
"19784","2311",5,3,-2
"19785","2311",3,4,1
"19786","2312",2,3,1
"19787","2313",3,4,1
"19788","2313",4,4.5,0.5
"19789","2324",1,2,1
"19790","2327",3,3,0
"19791","2330",1,3,2
"19792","2333",2,2.5,0.5
"19793","2335",4,3,-1
"19794","2336",4,2,-2
"19795","2343",5,4,-1
"19796","2348",5,5,0
"19797","2350",2,2,0
"19798","2350",3,2,-1
"19799","2355",3,3,0
"19800","2355",4,3,-1
"19801","2366",1,3,2
"19802","2368",3,2.5,-0.5
"19803","2369",4,3,-1
"19804","2372",5,4,-1
"19805","2376",3,4,1
"19806","2379",2,4,2
"19807","2382",3,3,0
"19808","2384",2,3,1
"19809","2396",2,4,2
"19810","2399",2,4,2
"19811","2400",1,4,3
"19812","2405",1,4,3
"19813","2406",3,3,0
"19814","2407",5,5,0
"19815","2407",4,3,-1
"19816","2410",3,3.5,0.5
"19817","2410",1,3,2
"19818","2420",5,3,-2
"19819","2425",1,2,1
"19820","2426",5,4,-1
"19821","2426",2,3,1
"19822","2427",5,3,-2
"19823","2429",5,4,-1
"19824","2429",3,3,0
"19825","2432",1,4,3
"19826","2435",2,4,2
"19827","2439",5,3,-2
"19828","2440",5,4,-1
"19829","2443",2,4,2
"19830","2445",3,4,1
"19831","2449",4,3,-1
"19832","2451",5,4,-1
"19833","2451",2,2,0
"19834","2458",3,4,1
"19835","2462",4,4,0
"19836","2462",2,3,1
"19837","2470",3,3,0
"19838","2478",5,4,-1
"19839","2489",2,4,2
"19840","2492",4,3,-1
"19841","2497",2,3,1
"19842","2499",3,4,1
"19843","2500",3,3.5,0.5
"19844","2506",3,4,1
"19845","2511",3,3,0
"19846","2515",3,3.5,0.5
"19847","2516",5,4,-1
"19848","2519",5,4,-1
"19849","2519",5,3,-2
"19850","2525",2,4,2
"19851","2533",3,1.5,-1.5
"19852","2540",4,3,-1
"19853","2540",4,3,-1
"19854","2540",2,4,2
"19855","2542",3,3,0
"19856","2547",2,4,2
"19857","2547",3,2.5,-0.5
"19858","2547",3,3,0
"19859","2548",4,3,-1
"19860","2551",3,3,0
"19861","2557",2,2,0
"19862","2557",1,3,2
"19863","2559",3,4,1
"19864","2559",3,3,0
"19865","2559",1,3,2
"19866","2559",3,4,1
"19867","2559",2,3,1
"19868","2559",1,2,1
"19869","2569",2,4,2
"19870","2574",2,3,1
"19871","2574",5,3,-2
"19872","2575",5,4.5,-0.5
"19873","2580",2,3,1
"19874","2580",1,3,2
"19875","2585",2,5,3
"19876","2588",3,3.5,0.5
"19877","2602",5,3,-2
"19878","2603",1,2.5,1.5
"19879","2607",1,2.5,1.5
"19880","2611",5,4,-1
"19881","2615",4,4,0
"19882","2616",2,4,2
"19883","2622",3,3,0
"19884","2623",1,4,3
"19885","2626",4,3.5,-0.5
"19886","2627",5,4,-1
"19887","2628",5,3,-2
"19888","2632",4,2.5,-1.5
"19889","2633",3,4,1
"19890","2637",1,3.5,2.5
"19891","2640",4,4,0
"19892","2645",2,3,1
"19893","2649",5,3,-2
"19894","2653",5,1,-4
"19895","2659",5,4,-1
"19896","2672",3,3,0
"19897","2674",4,4,0
"19898","2676",1,4,3
"19899","2680",1,3,2
"19900","2682",4,2,-2
"19901","2692",2,3,1
"19902","2693",4,4,0
"19903","2694",3,3,0
"19904","2695",3,4,1
"19905","2696",2,2,0
"19906","2696",4,3.5,-0.5
"19907","2699",2,3,1
"19908","2699",2,3,1
"19909","2716",5,2.5,-2.5
"19910","2718",5,4,-1
"19911","2720",3,3,0
"19912","2720",2,2,0
"19913","2723",4,4,0
"19914","2730",3,3,0
"19915","2731",4,4,0
"19916","2733",1,3,2
"19917","2733",3,3,0
"19918","2734",2,3,1
"19919","2739",5,3,-2
"19920","2741",5,4,-1
"19921","2755",4,4,0
"19922","2755",5,2.5,-2.5
"19923","2759",3,3,0
"19924","2769",1,3,2
"19925","2771",2,2,0
"19926","2778",3,4,1
"19927","2781",2,4,2
"19928","2787",2,3,1
"19929","2787",3,3,0
"19930","2790",4,3,-1
"19931","2793",5,5,0
"19932","2795",4,4,0
"19933","2798",4,4,0
"19934","2808",3,3.5,0.5
"19935","2813",3,3,0
"19936","2814",5,5,0
"19937","2815",1,3.5,2.5
"19938","2815",4,2,-2
"19939","2815",3,4,1
"19940","2817",3,4,1
"19941","2817",1,4,3
"19942","2821",3,4,1
"19943","2823",4,2,-2
"19944","2825",1,3,2
"19945","2826",2,2.5,0.5
"19946","2826",1,3,2
"19947","2846",2,4,2
"19948","2851",4,3.5,-0.5
"19949","2857",2,3,1
"19950","2864",2,2.5,0.5
"19951","2864",3,3,0
"19952","2864",5,5,0
"19953","2865",2,3.5,1.5
"19954","2865",3,3,0
"19955","2867",2,4,2
"19956","2867",2,3,1
"19957","2868",3,4,1
"19958","2875",4,4,0
"19959","2877",4,3,-1
"19960","2879",1,2,1
"19961","2883",4,3,-1
"19962","2883",3,3,0
"19963","2886",3,3,0
"19964","2886",2,3,1
"19965","2888",1,4,3
